STD,Year,State,County,State FIPS,County FIPS,Rate,Rate Category
Primary and secondary syphilis,2021,Virginia,Bedford County,51,19,1.2,0.1–6.5
Primary and secondary syphilis,2021,Virginia,Bland County,51,21,0.0,0.0
Primary and secondary syphilis,2021,Virginia,Botetourt County,51,23,5.9,0.1–6.5
Primary and secondary syphilis,2021,Virginia,Brunswick County,51,25,12.5,6.6–15.4
Primary and secondary syphilis,2021,Virginia,Buchanan County,51,27,5.0,0.1–6.5
Primary and secondary syphilis,2021,Virginia,Buckingham County,51,29,0.0,0.0
Primary and secondary syphilis,2021,Virginia,Campbell County,51,31,0.0,0.0
Primary and secondary syphilis,2021,Virginia,Caroline County,51,33,0.0,0.0
Primary and secondary syphilis,2021,Virginia,Carroll County,51,35,0.0,0.0
Primary and secondary syphilis,2021,Virginia,Charles City County,51,36,15.2,6.6–15.4
Primary and secondary syphilis,2021,Virginia,Charlotte County,51,37,0.0,0.0
Primary and secondary syphilis,2021,Virginia,Chesterfield County,51,41,3.2,0.1–6.5
Primary and secondary syphilis,2021,Virginia,Clarke County,51,43,0.0,0.0
Primary and secondary syphilis,2021,Virginia,Craig County,51,45,0.0,0.0
Primary and secondary syphilis,2021,Virginia,Culpeper County,51,47,11.2,6.6–15.4
Primary and secondary syphilis,2021,Virginia,Cumberland County,51,49,10.3,6.6–15.4
Primary and secondary syphilis,2021,Virginia,Dickenson County,51,51,0.0,0.0
Primary and secondary syphilis,2021,Virginia,Dinwiddie County,51,53,7.2,6.6–15.4
Primary and secondary syphilis,2021,Virginia,Essex County,51,57,0.0,0.0
Primary and secondary syphilis,2021,Virginia,Fairfax County,51,59,4.7,0.1–6.5
Primary and secondary syphilis,2021,Virginia,Fauquier County,51,61,6.8,6.6–15.4
Primary and secondary syphilis,2021,Virginia,Floyd County,51,63,0.0,0.0
Primary and secondary syphilis,2021,Virginia,Fluvanna County,51,65,7.2,6.6–15.4
Primary and secondary syphilis,2021,Virginia,Franklin County,51,67,0.0,0.0
Primary and secondary syphilis,2021,Virginia,Frederick County,51,69,2.1,0.1–6.5
Primary and secondary syphilis,2021,Virginia,Giles County,51,71,0.0,0.0
Primary and secondary syphilis,2021,Virginia,Gloucester County,51,73,0.0,0.0
Primary and secondary syphilis,2021,Virginia,Goochland County,51,75,3.9,0.1–6.5
Primary and secondary syphilis,2021,Virginia,Grayson County,51,77,6.5,0.1–6.5
Primary and secondary syphilis,2021,Virginia,Greene County,51,79,0.0,0.0
Primary and secondary syphilis,2021,Virginia,Greensville County,51,81,0.0,0.0
Primary and secondary syphilis,2021,Virginia,Halifax County,51,83,17.8,"15.5–1,130.7"
Primary and secondary syphilis,2021,Virginia,Hanover County,51,85,1.8,0.1–6.5
Primary and secondary syphilis,2021,Virginia,Henrico County,51,87,7.8,6.6–15.4
Primary and secondary syphilis,2021,Virginia,Henry County,51,89,8.0,6.6–15.4
Primary and secondary syphilis,2021,Virginia,Highland County,51,91,0.0,0.0
Primary and secondary syphilis,2021,Virginia,Isle of Wight County,51,93,2.5,0.1–6.5
Primary and secondary syphilis,2021,Virginia,James City County,51,95,5.0,0.1–6.5
Primary and secondary syphilis,2021,Virginia,King and Queen County,51,97,0.0,0.0
Primary and secondary syphilis,2021,Virginia,King George County,51,99,0.0,0.0
Primary and secondary syphilis,2021,Virginia,King William County,51,101,5.5,0.1–6.5
Primary and secondary syphilis,2021,Virginia,Lancaster County,51,103,0.0,0.0
Primary and secondary syphilis,2021,Virginia,Lee County,51,105,0.0,0.0
Primary and secondary syphilis,2021,Virginia,Loudoun County,51,107,4.4,0.1–6.5
Primary and secondary syphilis,2021,Virginia,Louisa County,51,109,7.7,6.6–15.4
Primary and secondary syphilis,2021,Virginia,Lunenburg County,51,111,0.0,0.0
Primary and secondary syphilis,2021,Virginia,Madison County,51,113,0.0,0.0
Primary and secondary syphilis,2021,Virginia,Mathews County,51,115,0.0,0.0
Primary and secondary syphilis,2021,Virginia,Mecklenburg County,51,117,16.5,"15.5–1,130.7"
Primary and secondary syphilis,2021,Virginia,Middlesex County,51,119,9.3,6.6–15.4
Primary and secondary syphilis,2021,Virginia,Montgomery County,51,121,6.1,0.1–6.5
Primary and secondary syphilis,2021,Virginia,Nelson County,51,125,0.0,0.0
Primary and secondary syphilis,2021,Virginia,New Kent County,51,127,0.0,0.0
Primary and secondary syphilis,2021,Virginia,Northampton County,51,131,0.0,0.0
Primary and secondary syphilis,2021,Virginia,Northumberland County,51,133,0.0,0.0
Primary and secondary syphilis,2021,Virginia,Nottoway County,51,135,6.4,0.1–6.5
Primary and secondary syphilis,2021,Virginia,Orange County,51,137,0.0,0.0
Primary and secondary syphilis,2021,Virginia,Page County,51,139,0.0,0.0
Primary and secondary syphilis,2021,Virginia,Patrick County,51,141,5.7,0.1–6.5
Primary and secondary syphilis,2021,Virginia,Pittsylvania County,51,143,1.7,0.1–6.5
Primary and secondary syphilis,2021,Virginia,Powhatan County,51,145,3.2,0.1–6.5
Primary and secondary syphilis,2021,Virginia,Prince Edward County,51,147,4.6,0.1–6.5
Primary and secondary syphilis,2021,Virginia,Prince George County,51,149,2.3,0.1–6.5
Primary and secondary syphilis,2021,Virginia,Prince William County,51,153,6.4,0.1–6.5
Primary and secondary syphilis,2021,Virginia,Pulaski County,51,155,0.0,0.0
Primary and secondary syphilis,2021,Virginia,Rappahannock County,51,157,0.0,0.0
Primary and secondary syphilis,2021,Virginia,Richmond County,51,159,0.0,0.0
Primary and secondary syphilis,2021,Virginia,Roanoke County,51,161,5.2,0.1–6.5
Primary and secondary syphilis,2021,Virginia,Rockbridge County,51,163,0.0,0.0
Primary and secondary syphilis,2021,Virginia,Rockingham County,51,165,4.7,0.1–6.5
Primary and secondary syphilis,2021,Virginia,Russell County,51,167,11.7,6.6–15.4
Primary and secondary syphilis,2021,Virginia,Scott County,51,169,0.0,0.0
Primary and secondary syphilis,2021,Virginia,Shenandoah County,51,171,4.5,0.1–6.5
Primary and secondary syphilis,2021,Virginia,Smyth County,51,173,0.0,0.0
Primary and secondary syphilis,2021,Virginia,Southampton County,51,175,0.0,0.0
Primary and secondary syphilis,2021,Virginia,Spotsylvania County,51,177,8.4,6.6–15.4
Primary and secondary syphilis,2021,Virginia,Stafford County,51,179,6.8,6.6–15.4
Primary and secondary syphilis,2021,Virginia,Surry County,51,181,0.0,0.0
Primary and secondary syphilis,2021,Virginia,Sussex County,51,183,0.0,0.0
Primary and secondary syphilis,2021,Virginia,Tazewell County,51,185,5.0,0.1–6.5
Primary and secondary syphilis,2021,Virginia,Warren County,51,187,9.8,6.6–15.4
Primary and secondary syphilis,2021,Virginia,Washington County,51,191,0.0,0.0
Primary and secondary syphilis,2021,Virginia,Westmoreland County,51,193,10.7,6.6–15.4
Primary and secondary syphilis,2021,Virginia,Wise County,51,195,2.8,0.1–6.5
Primary and secondary syphilis,2021,Virginia,Wythe County,51,197,3.5,0.1–6.5
Primary and secondary syphilis,2021,Virginia,York County,51,199,7.1,6.6–15.4
Primary and secondary syphilis,2021,Virginia,Alexandria city,51,510,22.6,"15.5–1,130.7"
Primary and secondary syphilis,2021,Virginia,Bristol city,51,520,5.9,0.1–6.5
Primary and secondary syphilis,2021,Virginia,Buena Vista city,51,530,0.0,0.0
Primary and secondary syphilis,2021,Virginia,Charlottesville city,51,540,24.1,"15.5–1,130.7"
Primary and secondary syphilis,2021,Virginia,Chesapeake city,51,550,10.3,6.6–15.4
Primary and secondary syphilis,2021,Virginia,Colonial Heights city,51,570,5.5,0.1–6.5
Primary and secondary syphilis,2021,Virginia,Covington city,51,580,0.0,0.0
Primary and secondary syphilis,2021,Virginia,Danville city,51,590,7.1,6.6–15.4
Primary and secondary syphilis,2021,Virginia,Emporia city,51,595,52.9,"15.5–1,130.7"
Primary and secondary syphilis,2021,Virginia,Fairfax city,51,600,8.2,6.6–15.4
Primary and secondary syphilis,2021,Virginia,Falls Church city,51,610,0.0,0.0
Primary and secondary syphilis,2021,Virginia,Franklin city,51,620,0.0,0.0
Primary and secondary syphilis,2021,Virginia,Fredericksburg city,51,630,17.6,"15.5–1,130.7"
Primary and secondary syphilis,2021,Virginia,Galax city,51,640,0.0,0.0
Primary and secondary syphilis,2021,Virginia,Hampton city,51,650,19.6,"15.5–1,130.7"
Primary and secondary syphilis,2021,Virginia,Harrisonburg city,51,660,17.5,"15.5–1,130.7"
Primary and secondary syphilis,2021,Virginia,Hopewell city,51,670,4.3,0.1–6.5
Primary and secondary syphilis,2021,Virginia,Lexington city,51,678,0.0,0.0
Primary and secondary syphilis,2021,Virginia,Lynchburg city,51,680,6.3,0.1–6.5
Primary and secondary syphilis,2021,Virginia,Manassas city,51,683,2.3,0.1–6.5
Primary and secondary syphilis,2021,Virginia,Manassas Park city,51,685,0.0,0.0
Primary and secondary syphilis,2021,Virginia,Martinsville city,51,690,7.4,6.6–15.4
Primary and secondary syphilis,2021,Virginia,Newport News city,51,700,19.0,"15.5–1,130.7"
Primary and secondary syphilis,2021,Virginia,Norfolk city,51,710,23.8,"15.5–1,130.7"
Primary and secondary syphilis,2021,Virginia,Norton city,51,720,0.0,0.0
Primary and secondary syphilis,2021,Virginia,Petersburg city,51,730,26.9,"15.5–1,130.7"
Primary and secondary syphilis,2021,Virginia,Poquoson city,51,735,8.0,6.6–15.4
Primary and secondary syphilis,2021,Virginia,Portsmouth city,51,740,52.1,"15.5–1,130.7"
Primary and secondary syphilis,2021,Virginia,Radford city,51,750,0.0,0.0
Primary and secondary syphilis,2021,Virginia,Richmond city,51,760,23.8,"15.5–1,130.7"
Primary and secondary syphilis,2021,Virginia,Roanoke city,51,770,24.3,"15.5–1,130.7"
Primary and secondary syphilis,2021,Virginia,Salem city,51,775,3.9,0.1–6.5
Primary and secondary syphilis,2021,Virginia,Staunton city,51,790,3.9,0.1–6.5
Primary and secondary syphilis,2021,Virginia,Suffolk city,51,800,9.4,6.6–15.4
Primary and secondary syphilis,2021,Virginia,Virginia Beach city,51,810,13.8,6.6–15.4
Primary and secondary syphilis,2021,Virginia,Waynesboro city,51,820,22.2,"15.5–1,130.7"
Primary and secondary syphilis,2021,Virginia,Williamsburg city,51,830,6.4,0.1–6.5
Primary and secondary syphilis,2021,Virginia,Winchester city,51,840,7.1,6.6–15.4
Primary and secondary syphilis,2021,Washington,Adams County,53,1,9.7,6.6–15.4
Primary and secondary syphilis,2021,Washington,Asotin County,53,3,0.0,0.0
Primary and secondary syphilis,2021,Washington,Benton County,53,5,17.1,"15.5–1,130.7"
Primary and secondary syphilis,2021,Washington,Chelan County,53,7,6.3,0.1–6.5
Primary and secondary syphilis,2021,Washington,Clallam County,53,9,7.7,6.6–15.4
Primary and secondary syphilis,2021,Washington,Clark County,53,11,15.8,"15.5–1,130.7"
Primary and secondary syphilis,2021,Washington,Columbia County,53,13,24.7,"15.5–1,130.7"
Primary and secondary syphilis,2021,Washington,Cowlitz County,53,15,13.5,6.6–15.4
Primary and secondary syphilis,2021,Washington,Douglas County,53,17,6.9,6.6–15.4
Primary and secondary syphilis,2021,Washington,Ferry County,53,19,0.0,0.0
Primary and secondary syphilis,2021,Washington,Franklin County,53,21,16.3,"15.5–1,130.7"
Primary and secondary syphilis,2021,Washington,Garfield County,53,23,0.0,0.0
Primary and secondary syphilis,2021,Washington,Grant County,53,25,10.0,6.6–15.4
Primary and secondary syphilis,2021,Washington,Grays Harbor County,53,27,28.6,"15.5–1,130.7"
Primary and secondary syphilis,2021,Washington,Island County,53,29,5.7,0.1–6.5
Primary and secondary syphilis,2021,Washington,Jefferson County,53,31,3.0,0.1–6.5
Primary and secondary syphilis,2021,Washington,King County,53,33,27.1,"15.5–1,130.7"
Primary and secondary syphilis,2021,Washington,Kitsap County,53,35,10.2,6.6–15.4
Primary and secondary syphilis,2021,Washington,Kittitas County,53,37,4.4,0.1–6.5
Primary and secondary syphilis,2021,Washington,Klickitat County,53,39,8.7,6.6–15.4
Primary and secondary syphilis,2021,Washington,Lewis County,53,41,14.2,6.6–15.4
Primary and secondary syphilis,2021,Washington,Lincoln County,53,43,0.0,0.0
Primary and secondary syphilis,2021,Washington,Mason County,53,45,16.3,"15.5–1,130.7"
Primary and secondary syphilis,2021,Washington,Okanogan County,53,47,11.7,6.6–15.4
Primary and secondary syphilis,2021,Washington,Pacific County,53,49,8.4,6.6–15.4
Primary and secondary syphilis,2021,Washington,Pend Oreille County,53,51,14.4,6.6–15.4
Primary and secondary syphilis,2021,Washington,Pierce County,53,53,26.3,"15.5–1,130.7"
Primary and secondary syphilis,2021,Washington,San Juan County,53,55,10.8,6.6–15.4
Primary and secondary syphilis,2021,Washington,Skagit County,53,57,12.2,6.6–15.4
Primary and secondary syphilis,2021,Washington,Skamania County,53,59,8.2,6.6–15.4
Primary and secondary syphilis,2021,Washington,Snohomish County,53,61,10.9,6.6–15.4
Primary and secondary syphilis,2021,Washington,Spokane County,53,63,20.7,"15.5–1,130.7"
Primary and secondary syphilis,2021,Washington,Stevens County,53,65,2.1,0.1–6.5
Primary and secondary syphilis,2021,Washington,Thurston County,53,67,14.4,6.6–15.4
Primary and secondary syphilis,2021,Washington,Wahkiakum County,53,69,0.0,0.0
Primary and secondary syphilis,2021,Washington,Walla Walla County,53,71,22.3,"15.5–1,130.7"
Primary and secondary syphilis,2021,Washington,Whatcom County,53,73,7.9,6.6–15.4
Primary and secondary syphilis,2021,Washington,Whitman County,53,75,6.3,0.1–6.5
Primary and secondary syphilis,2021,Washington,Yakima County,53,77,32.4,"15.5–1,130.7"
Primary and secondary syphilis,2021,West Virginia,Barbour County,54,1,0.0,0.0
Primary and secondary syphilis,2021,West Virginia,Berkeley County,54,3,4.8,0.1–6.5
Primary and secondary syphilis,2021,West Virginia,Boone County,54,5,4.7,0.1–6.5
Primary and secondary syphilis,2021,West Virginia,Braxton County,54,7,49.0,"15.5–1,130.7"
Primary and secondary syphilis,2021,West Virginia,Brooke County,54,9,0.0,0.0
Primary and secondary syphilis,2021,West Virginia,Cabell County,54,11,31.0,"15.5–1,130.7"
Primary and secondary syphilis,2021,West Virginia,Calhoun County,54,13,0.0,0.0
Primary and secondary syphilis,2021,West Virginia,Clay County,54,15,0.0,0.0
Primary and secondary syphilis,2021,West Virginia,Doddridge County,54,17,12.9,6.6–15.4
Primary and secondary syphilis,2021,West Virginia,Fayette County,54,19,7.5,6.6–15.4
Primary and secondary syphilis,2021,West Virginia,Gilmer County,54,21,0.0,0.0
Primary and secondary syphilis,2021,West Virginia,Grant County,54,23,0.0,0.0
Primary and secondary syphilis,2021,West Virginia,Greenbrier County,54,25,3.1,0.1–6.5
Primary and secondary syphilis,2021,West Virginia,Hampshire County,54,27,4.3,0.1–6.5
Primary and secondary syphilis,2021,West Virginia,Hancock County,54,29,3.5,0.1–6.5
Primary and secondary syphilis,2021,West Virginia,Hardy County,54,31,0.0,0.0
Primary and secondary syphilis,2021,West Virginia,Harrison County,54,33,12.3,6.6–15.4
Primary and secondary syphilis,2021,West Virginia,Jackson County,54,35,14.4,6.6–15.4
Primary and secondary syphilis,2021,West Virginia,Jefferson County,54,37,3.4,0.1–6.5
Primary and secondary syphilis,2021,West Virginia,Kanawha County,54,39,30.9,"15.5–1,130.7"
Primary and secondary syphilis,2021,West Virginia,Lewis County,54,41,11.8,6.6–15.4
Primary and secondary syphilis,2021,West Virginia,Lincoln County,54,43,9.9,6.6–15.4
Primary and secondary syphilis,2021,West Virginia,Logan County,54,45,3.1,0.1–6.5
Primary and secondary syphilis,2021,West Virginia,McDowell County,54,47,0.0,0.0
Primary and secondary syphilis,2021,West Virginia,Marion County,54,49,21.4,"15.5–1,130.7"
Primary and secondary syphilis,2021,West Virginia,Marshall County,54,51,0.0,0.0
Primary and secondary syphilis,2021,West Virginia,Mason County,54,53,8.0,6.6–15.4
Primary and secondary syphilis,2021,West Virginia,Mercer County,54,55,1.7,0.1–6.5
Primary and secondary syphilis,2021,West Virginia,Mineral County,54,57,7.4,6.6–15.4
Primary and secondary syphilis,2021,West Virginia,Mingo County,54,59,4.3,0.1–6.5
Primary and secondary syphilis,2021,West Virginia,Monongalia County,54,61,2.8,0.1–6.5
Primary and secondary syphilis,2021,West Virginia,Monroe County,54,63,0.0,0.0
Primary and secondary syphilis,2021,West Virginia,Morgan County,54,65,5.8,0.1–6.5
Primary and secondary syphilis,2021,West Virginia,Nicholas County,54,67,28.8,"15.5–1,130.7"
Primary and secondary syphilis,2021,West Virginia,Ohio County,54,69,0.0,0.0
Primary and secondary syphilis,2021,West Virginia,Pendleton County,54,71,0.0,0.0
Primary and secondary syphilis,2021,West Virginia,Pleasants County,54,73,13.2,6.6–15.4
Primary and secondary syphilis,2021,West Virginia,Pocahontas County,54,75,0.0,0.0
Primary and secondary syphilis,2021,West Virginia,Preston County,54,77,0.0,0.0
Primary and secondary syphilis,2021,West Virginia,Putnam County,54,79,17.5,"15.5–1,130.7"
Primary and secondary syphilis,2021,West Virginia,Raleigh County,54,81,2.7,0.1–6.5
Primary and secondary syphilis,2021,West Virginia,Randolph County,54,83,7.2,6.6–15.4
Primary and secondary syphilis,2021,West Virginia,Ritchie County,54,85,11.9,6.6–15.4
Primary and secondary syphilis,2021,West Virginia,Roane County,54,87,7.2,6.6–15.4
Primary and secondary syphilis,2021,West Virginia,Summers County,54,89,0.0,0.0
Primary and secondary syphilis,2021,West Virginia,Taylor County,54,91,6.1,0.1–6.5
Primary and secondary syphilis,2021,West Virginia,Tucker County,54,93,0.0,0.0
Primary and secondary syphilis,2021,West Virginia,Tyler County,54,95,0.0,0.0
Primary and secondary syphilis,2021,West Virginia,Upshur County,54,97,4.2,0.1–6.5
Primary and secondary syphilis,2021,West Virginia,Wayne County,54,99,5.2,0.1–6.5
Primary and secondary syphilis,2021,West Virginia,Webster County,54,101,12.1,6.6–15.4
Primary and secondary syphilis,2021,West Virginia,Wetzel County,54,103,7.1,6.6–15.4
Primary and secondary syphilis,2021,West Virginia,Wirt County,54,105,0.0,0.0
